HD 81188,140.52833333333334,-55.01083333333333,13121.154,2.5
HD 18884,45.57,4.089722222222222,3594.3994,2.53
HD 121263,208.885,-47.288333333333334,14086.907,2.55
HD 97603,168.52708333333334,20.52361111111111,8838.794,2.56
HD 149757,249.28958333333333,-10.567222222222222,9882.423,2.56
HD 36673,83.18249999999999,-17.822222222222223,8086.4136,2.58
HD 106625,183.95166666666665,-17.541944444444447,11743.773,2.59
HD 105435,182.08958333333334,-50.722500000000004,11920.497,2.6
HD 176687,285.65291666666667,-29.880277777777778,9225.659,2.6
HD 89484,154.99291666666667,19.841666666666665,4409.234,2.61
HD 135742,229.25166666666667,-9.383055555555556,11743.773,2.61
HD 40312,89.93041666666667,37.212500000000006,11247.073,2.62
HD 144217,241.35916666666662,-19.805555555555557,11091.761,2.62
HD 11636,28.659999999999997,20.808055555555555,8747.606,2.64
HD 37795,84.91208333333334,-34.07416666666667,11920.497,2.64
HD 109379,188.59666666666666,-23.396666666666665,5023.375,2.65
HD 140573,236.06708333333333,6.4255555555555555,4368.4463,2.65
HD 8538,21.454166666666666,60.23527777777778,8747.606,2.68
HD 121370,208.67125000000001,18.397777777777776,6046.973,2.68
HD 132058,224.63291666666666,-43.13388888888889,14086.907,2.68
HD 31398,74.24833333333333,33.16611111111111,3748.934,2.69
HD 93497,161.6925,-49.419999999999995,4996.416,2.69
HD 109668,189.29583333333335,-69.13555555555556,13584.76,2.69
HD 158408,262.69083333333333,-37.295833333333334,14086.907,2.69
HD 56855,109.28583333333333,-37.097500000000004,3621.507,2.7
HD 129989,221.24666666666664,27.074166666666667,4815.941,2.7
HD 168454,275.24875,-29.828055555555554,3983.4077,2.7
HD 186791,296.565,10.613333333333333,3763.6702,2.72
HD 146051,243.58625,-3.6944444444444446,3677.0146,2.74
HD 148387,245.99791666666667,61.51416666666667,4969.761,2.74
HD 115892,200.14916666666667,-36.71222222222222,9652.203,2.75
HD 130841,222.71958333333336,-16.041666666666668,8571.322,2.75
HD 93030,160.73916666666668,-64.39444444444445,14086.907,2.76
HD 37043,83.85833333333333,-5.91,14632.835,2.77
HD 148856,247.555,21.489722222222223,4891.5723,2.77
HD 161096,265.86833333333334,4.567222222222222,4388.7407,2.77
HD 138690,233.7854166666667,-41.16694444444444,13584.76,2.78
HD 33111,76.9625,-5.086388888888888,8747.606,2.79
HD 159181,262.60833333333335,52.30138888888889,4791.2764,2.79
HD 2151,6.437916666666667,-77.25416666666666,5890.322,2.8
HD 106490,183.78625,-58.74888888888889,14354.034,2.8
HD 67523,121.88583333333334,-24.304166666666667,6724.4175,2.81
HD 150680,250.3216666666667,31.603055555555557,5778.424,2.81
HD 169916,276.9925,-25.421666666666667,4648.707,2.81
HD 149438,248.9708333333333,-28.21611111111111,14924.123,2.82
HD 886,3.3091666666666666,15.18361111111111,14354.034,2.83
HD 113226,195.54416666666668,10.959166666666667,4891.5723,2.83
HD 36079,82.06125,-20.759444444444444,5221.1,2.84
HD 24398,58.532916666666665,31.88361111111111,8838.794,2.85
HD 141891,238.78541666666666,-63.43055555555555,7526.014,2.85
HD 157244,261.325,-55.53,3854.6802,2.85
HD 12311,29.6925,-61.569722222222225,7591.384,2.86
HD 211416,334.62541666666664,-60.25972222222222,3966.8286,2.86
HD 23630,56.87125,24.105,11407.341,2.87
HD 186882,296.24375,45.130833333333335,10515.562,2.87
HD 207098,326.76000000000005,-16.127222222222223,7526.014,2.87
HD 44478,95.74,22.51361111111111,3594.3994,2.88
HD 60178,113.64999999999999,31.88861111111111,9652.203,2.88
HD 24760,59.46333333333334,40.01027777777778,13121.154,2.89
HD 135382,229.72750000000002,-68.67944444444444,10125.237,2.89
HD 143018,239.71291666666667,-26.11416666666667,13348.433,2.89
HD 147165,245.29708333333335,-25.592777777777776,8747.606,2.89
HD 178524,287.44083333333333,-21.02361111111111,7158.2026,2.89
HD 58715,111.78750000000001,8.289444444444444,11407.341,2.9
HD 112413,194.00708333333336,38.318333333333335,11920.497,2.9
HD 204867,322.88958333333335,-5.571111111111111,5191.8467,2.91
HD 18925,46.19916666666667,53.506388888888885,5601.6978,2.93
HD 50310,102.48416666666667,-50.61472222222223,4308.727,2.93
HD 215182,340.75041666666664,30.22138888888889,5106.1367,2.94
HD 25025,59.50750000000001,-13.508611111111112,3662.973,2.95
HD 108767,187.46625,-16.515555555555554,10795.074,2.95
HD 158427,262.9604166666666,-49.876111111111115,12902.394,2.95
HD 209750,331.4458333333333,-0.3197222222222222,4791.2764,2.96
HD 48329,100.98291666666667,25.13111111111111,3950.3928,2.98
HD 84441,146.46291666666664,23.774166666666666,5280.672,2.98
HD 31964,75.49208333333333,43.82333333333334,6212.866,2.99
HD 165135,271.45208333333335,-30.424166666666668,4742.7383,2.99
HD 177724,286.35249999999996,13.863333333333333,10002.188,2.99
HD 13161,32.38583333333333,34.98722222222222,8658.473,3
HD 37202,84.41125000000001,21.1425,13348.433,3
HD 105707,182.53125,-22.619722222222222,4068.521,3
HD 115659,199.73041666666668,-23.171666666666667,4943.406,3
HD 22928,55.73125,47.7875,12103.302,3.01
HD 85123,146.77541666666667,-65.07194444444444,7591.384,3.01
HD 96833,167.41583333333335,44.49861111111111,4429.929,3.01
HD 207971,328.4820833333333,-37.365,11920.497,3.01
HD 44402,95.07833333333332,-30.063333333333333,13348.433,3.02
HD 53138,105.75625,-23.833333333333332,11247.073,3.02
HD 127762,218.01958333333334,38.30833333333333,8241.215,3.03
HD 161471,266.89625,-40.12694444444445,6343.8804,3.03
HD 14386,34.83624999999999,-2.9775,3917.9429,3.04
HD 120324,207.40416666666667,-42.473888888888894,12902.394,3.04
HD 89758,155.58208333333334,41.49944444444444,3662.973,3.05
HD 110879,191.5704166666667,-68.10805555555555,13121.154,3.05
HD 137422,230.18208333333334,71.83388888888888,9541.5,3.05
HD 180711,288.13875,67.66166666666668,4742.7383,3.07
HD 151890,252.96750000000006,-38.0475,13584.76,3.08
HD 183912,292.68041666666664,27.959722222222222,4450.8296,3.08
HD 193495,305.2529166666667,-14.78138888888889,5311.004,3.08
HD 76294,133.84833333333333,5.945555555555556,4742.7383,3.11
HD 93813,162.40625,-16.19361111111111,4212.9053,3.11
HD 167618,274.4066666666667,-36.76166666666666,3705.436,3.11
HD 196171,309.39166666666665,-47.29138888888889,4742.7383,3.11
HD 39425,87.74,-35.76833333333333,4388.7407,3.12
HD 80493,140.26375,34.3925,3719.8184,3.13
HD 82668,142.8054166666667,-57.03444444444444,3719.8184,3.13
HD 100841,173.945,-63.01972222222222,10653.27,3.13
HD 132200,224.79041666666666,-42.10416666666667,13584.76,3.13
HD 152786,254.65499999999994,-55.99027777777778,3649.042,3.13
HD 76644,134.80166666666665,48.041666666666664,8241.215,3.14
HD 156164,258.75791666666663,24.839166666666664,9225.659,3.14
HD 156283,258.76166666666666,36.80916666666666,3886.0435,3.16
HD 32630,76.62875,41.23444444444444,13121.154,3.17
HD 47670,99.44041666666668,-43.19611111111111,11743.773,3.17
HD 82328,143.21416666666667,51.67722222222222,6576.0503,3.17
HD 155763,257.19666666666666,65.71472222222222,11920.497,3.17
HD 173300,281.4141666666667,-26.990833333333335,11743.773,3.17
HD 30652,72.46,6.961388888888889,6624.7124,3.19
HD 32887,76.36541666666666,-22.371111111111112,3854.6802,3.19
HD 128898,220.62666666666667,-64.97527777777778,7865.8154,3.19
HD 153210,254.41708333333335,9.375,4409.234,3.2
HD 202109,318.2341666666666,30.22694444444444,4766.877,3.2
HD 161892,267.46458333333334,-37.04333333333333,4368.4463,3.21
HD 222404,354.83666666666664,77.6325,4671.8447,3.21
HD 136298,230.34291666666667,-40.6475,14086.907,3.22
HD 191692,302.82625,-0.8213888888888888,11091.761,3.23
HD 205021,322.16499999999996,70.56083333333333,14086.907,3.23
HD 18622,44.56541666666667,-40.30472222222222,8658.473,3.24
HD 24512,56.80958333333333,-74.2388888888889,3621.507,3.24
HD 146791,244.58041666666668,-4.6925,4840.8755,3.24
HD 176437,284.73583333333335,32.68944444444444,10795.074,3.24
HD 59717,112.3075,-43.30138888888889,3778.527,3.25
HD 168723,275.32750000000004,-2.898888888888889,4891.5723,3.26
HD 3627,9.832083333333333,30.860833333333336,4157.522,3.27
HD 29305,68.49916666666665,-55.044999999999995,11572.817,3.27
HD 50241,102.0475,-61.94138888888889,8086.4136,3.27
HD 123123,211.59291666666667,-26.6825,4471.938,3.27
HD 157056,260.5025,-24.999444444444446,14086.907,3.27
HD 216627,343.66249999999997,-15.820833333333333,9541.5,3.27
HD 42995,93.71916666666667,22.506666666666668,3649.042,3.28
HD 133216,226.01749999999998,-25.281944444444445,3515.5408,3.29
HD 137759,231.2325,58.96611111111111,4388.7407,3.29
HD 6595,16.520833333333336,-46.718611111111116,5023.375,3.31
HD 33904,78.23291666666667,-16.205555555555556,11743.773,3.31
HD 106591,183.85666666666668,57.0325,9225.659,3.31
HD 89080,153.43416666666667,-70.03805555555556,11247.073,3.32
HD 91465,158.00583333333333,-61.68527777777778,11407.341,3.32
HD 177716,286.735,-27.670555555555556,4328.4424,3.32
HD 155203,258.03833333333336,-43.23916666666667,6827.4355,3.33
HD 63700,117.32374999999999,-24.859722222222224,4231.711,3.34
HD 97633,168.55999999999997,15.429444444444444,10251.712,3.34
HD 157246,261.34833333333336,-56.3775,12103.302,3.34
HD 163917,269.75666666666666,-9.773611111111112,4766.877,3.34
HD 27256,63.606249999999996,-62.473888888888894,4969.761,3.35
HD 210745,332.71375,58.20111111111111,3691.1685,3.35
HD 35411,81.11916666666667,-2.3969444444444443,12902.394,3.36
HD 48737,101.32249999999999,12.895555555555555,6724.4175,3.36
HD 71369,127.56624999999998,60.71805555555556,5162.939,3.36
HD 182640,291.37458333333336,3.1147222222222224,7337.079,3.36
HD 118098,203.67333333333332,-0.5958333333333333,8932.111,3.37
HD 136504,230.67041666666665,-44.68944444444444,13121.154,3.37
HD 11415,28.59875,63.669999999999995,12488.511,3.38
HD 74874,131.6941666666667,6.4188888888888895,5670.9834,3.38
HD 112300,193.9008333333333,3.3975,3677.0146,3.38
HD 19058,46.29416666666667,38.84027777777778,3581.0027,3.39
HD 28319,67.16541666666667,15.870833333333334,8321.092,3.4
HD 89388,154.27083333333331,-61.33222222222223,3734.3174,3.4
HD 214923,340.36541666666665,10.831388888888888,11407.341,3.4
HD 9053,22.091250000000002,-43.318333333333335,3691.1685,3.41
HD 11443,28.270416666666666,29.578888888888887,6434.593,3.41
HD 120307,207.37625,-41.687777777777775,14086.907,3.41
HD 134505,228.07125,-52.09916666666667,4943.406,3.41
HD 143118,240.03041666666664,-38.39694444444444,14086.907,3.41
HD 161797,266.6145833333333,27.720555555555553,5436.1367,3.42
HD 197051,311.2395833333333,-66.20305555555557,8486.085,3.42
HD 198149,311.3225,61.83888888888889,4943.406,3.43
HD 4614,12.275,57.81583333333333,6087.547,3.44
HD 79351,137.74166666666667,-58.966944444444444,13348.433,3.44
HD 89025,154.1725,23.41722222222222,7398.897,3.44
HD 177756,286.56208333333336,-4.8825,11407.341,3.44
HD 6805,17.1475,-10.182222222222222,4388.7407,3.45
HD 89021,154.27416666666667,42.91444444444444,9765.804,3.45
HD 174638,282.52,33.36277777777778,10125.237,3.45
HD 16970,40.825,3.2358333333333333,9125.458,3.47
HD 25204,60.169999999999995,12.490277777777777,11920.497,3.47
HD 52877,105.42958333333333,-27.934722222222224,3477.4387,3.47
HD 65575,119.19458333333334,-52.98222222222223,13121.154,3.47
HD 135722,228.87583333333333,33.31472222222222,4866.0845,3.47
HD 189319,299.6891666666666,19.492222222222225,3691.1685,3.47
HD 98262,169.61958333333334,33.094166666666666,3950.3928,3.48
HD 156014,258.6620833333334,14.390277777777778,3886.0435,3.48
HD 216131,342.50083333333333,24.601666666666667,4917.3447,3.48
HD 215789,342.13875,-51.316944444444445,9225.659,3.49
HD 10700,26.017083333333332,-15.9375,5534.197,3.5
HD 133208,225.48666666666668,40.39055555555556,4815.941,3.5
HD 169467,276.74333333333334,-45.968333333333334,12902.394,3.51
HD 175775,284.43249999999995,-21.10666666666667,4348.348,3.51
HD 69267,124.12875000000003,9.185555555555556,3823.8389,3.52
HD 83808,145.2875,9.892222222222221,6434.593,3.52
HD 87737,151.83333333333334,16.762777777777778,10515.562,3.52
HD 216228,342.42,66.20055555555555,4625.8096,3.52
HD 28305,67.15416666666667,19.18027777777778,4718.856,3.53
HD 56986,110.03083333333333,21.98222222222222,7216.763,3.53
HD 141513,237.405,-3.4302777777777775,10653.27,3.53
HD 150997,250.72416666666666,38.92222222222222,4943.406,3.53
HD 210418,332.55,6.197777777777778,9225.659,3.53
HD 23249,55.812083333333334,-9.763333333333334,4943.406,3.54
HD 36861,83.78458333333332,9.934166666666666,13121.154,3.54
HD 86440,149.21583333333334,-54.56777777777778,11247.073,3.54
HD 100407,173.25041666666667,-31.85777777777778,4891.5723,3.54
HD 159876,264.39666666666665,-15.39861111111111,7725.9297,3.54
HD 38678,86.73875,-14.821944444444444,9027.639,3.55
HD 125238,214.85083333333333,-46.05777777777777,13121.154,3.55
HD 1522,4.857083333333334,-8.823888888888888,4269.8555,3.56
HD 14228,34.127500000000005,-51.51222222222222,11920.497,3.56
HD 27376,64.47375,-33.79833333333333,11920.497,3.56
HD 98430,169.83541666666665,-14.778611111111111,4471.938,3.56
HD 136422,230.45166666666665,-36.26138888888889,3734.3174,3.56
HD 190248,302.1816666666667,-66.18194444444445,5404.2676,3.56
HD 9927,24.498333333333335,48.62833333333333,4157.522,3.57
HD 62345,116.11166666666666,24.398055555555555,4917.3447,3.57
HD 151985,253.08375,-38.0175,13830.709,3.57
HD 170153,275.2641666666667,72.73277777777778,6434.593,3.57
HD 192947,304.51374999999996,-12.544722222222221,4891.5723,3.57
HD 56537,109.52333333333334,16.540277777777778,8932.111,3.58
HD 127665,217.9575,30.37138888888889,4121.4375,3.58
HD 139063,234.25625,-28.134999999999998,3983.4077,3.58
HD 107446,185.34,-60.401111111111106,3917.9429,3.59
HD 8512,21.005833333333335,-8.183333333333334,4603.1484,3.6
HD 21120,51.20333333333333,9.02888888888889,5023.375,3.6
HD 34503,79.40166666666666,-6.844444444444444,11743.773,3.6
HD 38393,86.11583333333333,-22.448333333333334,6528.1553,3.6
HD 50019,103.19708333333335,33.961111111111116,9027.639,3.6
HD 77327,135.90625,47.156666666666666,10125.237,3.6
HD 82434,142.675,-40.46666666666667,7100.668,3.6
HD 63032,116.31375,-37.968611111111116,3477.4387,3.61
HD 88284,152.6470833333333,-12.354166666666666,4718.856,3.61
HD 102870,177.67375,1.7647222222222223,6170.4795,3.61
HD 9270,22.87083333333333,15.345833333333333,4815.941,3.62
HD 74195,130.07333333333332,-52.92194444444444,13121.154,3.62
HD 112985,195.5675,-71.54888888888888,4348.348,3.62
HD 152334,253.64583333333331,-42.36138888888889,4000.132,3.62
HD 158094,262.7745833333333,-60.68388888888889,11572.817,3.62
HD 160635,266.4333333333333,-64.7238888888889,4328.4424,3.62
HD 217675,345.48041666666666,42.32611111111112,11407.341,3.62
HD 17573,42.49583333333333,27.260555555555555,11572.817,3.63
HD 23850,57.29041666666666,24.053333333333335,11407.341,3.63
HD 196524,309.3875,14.595277777777778,6674.1616,3.63
HD 102249,176.40166666666667,-66.7286111111111,8486.085,3.64
HD 27371,64.94833333333332,15.627500000000001,4766.877,3.65
HD 110379,190.415,-1.4494444444444445,7100.668,3.65
HD 123299,211.09708333333333,64.37583333333333,10795.074,3.65
HD 198700,313.7025,-58.45416666666667,4212.9053,3.65
HD 3360,9.242916666666666,53.89694444444444,13584.76,3.66
HD 139365,234.66416666666666,-29.77777777777778,12902.394,3.66
HD 165024,271.65791666666667,-50.09166666666667,11247.073,3.66
HD 218594,347.3616666666667,-21.1725,4269.8555,3.66
HD 81937,142.88208333333336,63.06194444444444,7276.3784,3.67
HD 141003,236.54708333333335,15.421944444444444,9433.58,3.67
HD 74575,130.89791666666665,-33.186388888888885,13121.154,3.68
HD 137909,231.95708333333332,29.105833333333333,7591.384,3.68
HD 206088,325.0229166666667,-16.66222222222222,7337.079,3.68
HD 20720,49.87916666666666,-21.75777777777778,3621.507,3.69
HD 30836,72.80166666666666,5.6049999999999995,12902.394,3.69
HD 84810,146.31166666666667,-62.507777777777775,4269.8555,3.69
HD 219615,349.29125,3.2822222222222224,4943.406,3.69
HD 11937,28.989583333333332,-51.60888888888889,5134.371,3.7
HD 23302,56.21875,24.113333333333333,11743.773,3.7
HD 163993,269.44124999999997,29.247777777777777,4891.5723,3.7
HD 40136,89.10125000000001,-14.167777777777777,7276.3784,3.71
HD 102224,176.5125,47.779444444444444,4348.348,3.71
HD 141795,237.70416666666668,4.477777777777778,8571.322,3.71
HD 188512,298.8283333333334,6.406666666666667,5106.1367,3.71
HD 31237,73.56291666666668,2.4405555555555556,13121.154,3.72
HD 40035,89.88166666666666,54.28472222222222,4742.7383,3.72
HD 130109,221.56208333333333,1.8927777777777777,10251.712,3.72
HD 200905,316.23291666666665,43.92777777777778,3581.0027,3.72
HD 202444,318.6979166666667,38.04555555555555,6933.9434,3.72
HD 11353,27.865000000000002,-10.335,4429.929,3.73
HD 22049,53.232499999999995,-9.458333333333332,5050.6445,3.73
HD 64440,118.05416666666667,-40.575833333333335,4648.707,3.73
HD 165777,271.8375,9.56388888888889,8838.794,3.73
HD 21364,51.792500000000004,9.732777777777779,11407.341,3.74
HD 204075,321.6666666666667,-22.411388888888887,4742.7383,3.74
HD 216386,343.15375,-7.579722222222222,3594.3994,3.74
HD 32068,75.61958333333334,41.075833333333335,4269.8555,3.75
HD 78004,136.03875,-47.09777777777778,4308.727,3.75
HD 147547,245.48000000000005,19.153055555555554,7658.01,3.75
HD 161868,266.97333333333336,2.707222222222222,9652.203,3.75
HD 163588,268.3820833333333,56.87277777777778,4348.348,3.75
HD 213306,337.2929166666667,58.415277777777774,5967.5435,3.75
HD 17506,42.67416666666667,55.89555555555555,3541.426,3.76
HD 27697,65.73375,17.5425,4791.2764,3.76
HD 37350,83.40625,-62.48972222222222,5221.1,3.76
HD 151249,252.44625000000002,-59.04138888888889,3691.1685,3.76
HD 205478,325.36875,-77.39,4742.7383,3.76
HD 210027,331.7529166666667,25.345,6674.1616,3.76
HD 23230,56.29833333333333,42.578611111111115,6775.502,3.77
HD 71878,126.43416666666666,-66.13694444444445,4450.8296,3.77
HD 177241,286.1708333333333,-21.741666666666667,4718.856,3.77
HD 181276,289.27583333333337,53.368611111111115,4840.8755,3.77
HD 196867,309.9095833333333,15.911944444444444,10941.169,3.77
HD 198001,311.9191666666667,-9.495833333333332,10125.237,3.77
HD 213558,337.82291666666663,50.2825,10002.188,3.77
HD 55865,107.18708333333335,-70.49888888888889,4648.707,3.78
HD 94510,163.37333333333333,-58.85333333333333,4866.0845,3.78
HD 52973,106.02708333333332,20.57027777777778,5311.004,3.79
HD 58207,111.43166666666667,27.798055555555557,4671.8447,3.79
HD 184006,292.42625,51.72972222222222,8658.473,3.79
HD 192577,303.40791666666667,46.74138888888889,4157.522,3.79
HD 19476,47.37416666666667,44.85722222222223,4791.2764,3.8
HD 84999,147.74750000000003,59.03861111111111,7526.014,3.8
HD 138917,233.70041666666665,10.5375,7725.9297,3.8
HD 138918,233.70041666666665,10.539166666666667,7725.9297,3.8
HD 160762,264.86625,46.006388888888885,13121.154,3.8
HD 37468,84.68666666666665,-2.6,14632.835,3.81
HD 39364,87.83041666666666,-20.879166666666666,4766.877,3.81
HD 90432,156.5225,-16.836388888888887,3823.8389,3.81
HD 29291,68.88749999999999,-30.56222222222222,4791.2764,3.82
HD 80081,139.71125,36.802499999999995,9433.58,3.82
HD 90853,156.96958333333333,-58.739444444444445,7398.897,3.82
HD 148857,247.7283333333333,1.983888888888889,10002.188,3.82
HD 187076,296.84708333333333,18.534166666666668,3934.0981,3.82
HD 222107,354.39125,46.45805555555556,4718.856,3.82
HD 23180,56.07958333333334,32.288333333333334,9541.5,3.83
HD 94264,163.32791666666668,34.215,4648.707,3.83
HD 121743,209.56791666666666,-42.100833333333334,13830.709,3.83
HD 129078,221.965,-79.04472222222222,3901.9253,3.83
HD 166014,271.8858333333333,28.7625,10515.562,3.83
HD 188119,297.04333333333335,70.26777777777778,5023.375,3.83
HD 28307,67.14375000000001,15.962222222222222,4866.0845,3.84
HD 74180,130.15666666666664,-46.64888888888889,5567.7285,3.84
HD 76728,133.76166666666666,-60.64472222222222,11572.817,3.84
HD 92139,159.32541666666668,-48.225833333333334,7461.864,3.84
HD 100029,172.85083333333336,69.33111111111111,3621.507,3.84
HD 140436,235.68583333333333,26.295555555555556,10125.237,3.84
HD 169414,275.9245833333333,21.76972222222222,4348.348,3.84
HD 212061,335.4141666666667,-1.3872222222222221,10795.074,3.84
HD 23817,56.050000000000004,-64.80694444444444,4450.8296,3.85
HD 39060,86.82124999999999,-51.06638888888889,8402.695,3.85
HD 44762,95.52833333333332,-33.436388888888885,5050.6445,3.85
HD 56139,108.70291666666667,-26.772777777777776,12902.394,3.85
HD 88955,153.68416666666664,-42.121944444444445,9541.5,3.85
HD 91316,158.20291666666668,9.306666666666667,12292.52,3.85
HD 142860,239.11333333333334,15.661666666666667,6481.009,3.85
HD 145544,243.85958333333332,-63.68555555555555,4493.258,3.85
HD 171443,278.8016666666666,-8.244166666666667,4068.521,3.85
HD 26967,63.500416666666666,-42.294444444444444,4514.7925,3.86
HD 109787,189.42583333333334,-48.54111111111111,9541.5,3.86
HD 163770,269.06333333333333,37.25055555555556,4034.0242,3.86
HD 166937,273.44083333333333,-21.05888888888889,7937.8667,3.86
HD 5448,14.188333333333333,38.49944444444444,8747.606,3.87
HD 20010,48.017916666666665,-28.986944444444447,6299.5513,3.87
HD 23408,56.45666666666667,24.36777777777778,11091.761,3.87
HD 29503,69.54499999999999,-14.30388888888889,4536.5454,3.87
HD 36597,82.80291666666666,-35.470555555555556,4429.929,3.87
HD 50877,103.53291666666667,-24.183888888888887,3477.4387,3.87
HD 109026,188.11666666666665,-72.13305555555554,12488.511,3.87
HD 109387,188.37083333333334,69.78833333333333,12103.302,3.87
HD 121790,209.67,-44.80361111111111,13584.76,3.87
HD 134481,227.98375000000001,-48.73777777777778,10795.074,3.87
